run_id,fingerprint,source_path,suite,dataset,experiment_id,experiment_name,model,model_family,mode,optimization,status,deployment_eligible,has_known_leakage,feature_count,train_rows,test_rows,roc_auc,avg_precision,accuracy,precision,recall,f1,fit_seconds,total_seconds,threshold,timestamp,strategy,notes,schema_version,has_provenance
2b14c9876e896427,6479f95043e2126f717a84284c60a04c14eaf17de8e3408505230c1087d92c56,general_pipeline/results_external/credit_default__baseline__catboost.json,external_benchmark,credit_default,credit_default__baseline__catboost,catboost,catboost,catboost,external,baseline,completed,True,False,23,16000,4000,0.7896828721966791,0.5675476178416484,0.82675,0.6897233201581028,0.3943502824858757,0.5017972681524083,1.675,1.693,0.5,2026-09-16 12:41:19,,,,False
13c328a24448b5a6,04382fcf5025eed0542dd50a4ec2a2e459b43b3499498a6e18404dc02c2fa85c,general_pipeline/results_external/credit_default__baseline__extra_trees.json,external_benchmark,credit_default,credit_default__baseline__extra_trees,extra_trees,extra_trees,extra_trees,external,baseline,completed,True,False,23,16000,4000,0.7649311242303054,0.5280756268986191,0.8135,0.6318785578747628,0.376271186440678,0.471671388101983,1.187,1.322,0.5,2026-09-16 12:41:16,,,,False
fd1b4b9f06c1d50e,0b160565cc20502f5eb115d76f2f74318c7031e4bc03588eeaac4b46a8db26ba,general_pipeline/results_external/credit_default__baseline__hist_gradient_boosting.json,external_benchmark,credit_default,credit_default__baseline__hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,external,baseline,completed,True,False,23,16000,4000,0.7927578420436923,0.5686313603858331,0.8275,0.7070063694267515,0.376271186440678,0.4911504424778761,0.23,0.249,0.5,2026-09-16 12:41:16,,,,False
04c66a1a9e35841a,f575f04ad46a6327f970a5e944eccfbdc1ae1f5869078effb8c1d4aa30ecdcfa,general_pipeline/results_external/credit_default__baseline__lightgbm.json,external_benchmark,credit_default,credit_default__baseline__lightgbm,lightgbm,lightgbm,lightgbm,external,baseline,completed,True,False,23,16000,4000,0.7866548775289968,0.5711654847955383,0.82425,0.6864754098360656,0.3785310734463277,0.4879825200291333,0.484,0.497,0.5,2026-09-16 12:41:17,,,,False
01e7a352055c7d9c,b1081ff82b1dec6675a4e83e033240fc1a80779d3e010bfed32055ca4c303c10,general_pipeline/results_external/credit_default__baseline__logistic_regression.json,external_benchmark,credit_default,credit_default__baseline__logistic_regression,logistic_regression,logistic_regression,logistic_regression,external,baseline,completed,True,False,23,16000,4000,0.7209315232472727,0.5094117215095113,0.81375,0.7272727272727273,0.25310734463276835,0.3755238893545683,0.059,0.071,0.5,2026-09-16 12:41:12,,,,False
8f50fb4a455b2190,0dcaea0910758e764905f7d2a4345802ab052ea617ca82129fd855a9b6584a70,general_pipeline/results_external/credit_default__baseline__random_forest.json,external_benchmark,credit_default,credit_default__baseline__random_forest,random_forest,random_forest,random_forest,external,baseline,completed,True,False,23,16000,4000,0.7809618122625169,0.5591893991566896,0.82375,0.6778656126482213,0.38757062146892657,0.4931703810208483,2.461,2.548,0.5,2026-09-16 12:41:15,,,,False
9a0e24989cab984b,b9173504b60cf603643909a101f4e449a1001bc8e78ca6cc1ab50bf98192e77f,general_pipeline/results_external/credit_default__baseline__xgboost.json,external_benchmark,credit_default,credit_default__baseline__xgboost,xgboost,xgboost,xgboost,external,baseline,completed,True,False,23,16000,4000,0.7711842642217809,0.5339480862305483,0.8175,0.649325626204239,0.3807909604519774,0.48005698005698005,0.225,0.235,0.5,2026-09-16 12:41:17,,,,False
6a1f9a118e8610f1,31afecf792252a4622999f3ed67e4cfb603f98b645605d7abb0f8ed144812bcf,general_pipeline/results_external/credit_default__optimized__catboost.json,external_benchmark,credit_default,credit_default__optimized__catboost,catboost,catboost,catboost,external,optimized,completed,True,False,23,16000,4000,0.790693836094712,0.5635490204918331,0.8245,0.6863543788187373,0.3807909604519774,0.4898255813953488,4.587,4.599,0.5,2026-09-16 12:41:35,,,,False
1339bd56dd045a4f,0f6665795998a063f906dfdaa0e6055f4af20542a60da8554b288d9fb5385b00,general_pipeline/results_external/credit_default__optimized__extra_trees.json,external_benchmark,credit_default,credit_default__optimized__extra_trees,extra_trees,extra_trees,extra_trees,external,optimized,completed,True,False,23,16000,4000,0.7897449011979578,0.5592981931084033,0.81475,0.6836734693877551,0.30282485875706217,0.4197337509788567,1.855,2.051,0.5,2026-09-16 12:41:27,,,,False
e7e0d2da48990ebb,01c54d5f10f2e02093c3712a5b2e9170400a3978cb15c01f7605a98a135b6089,general_pipeline/results_external/credit_default__optimized__hist_gradient_boosting.json,external_benchmark,credit_default,credit_default__optimized__hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,external,optimized,completed,True,False,23,16000,4000,0.7942819054873901,0.573291053880189,0.82825,0.7133620689655172,0.37401129943502825,0.4907338769458858,0.484,0.513,0.5,2026-09-16 12:41:27,,,,False
4464db3ada93c0c7,2b1d0f320179cbacb9e12c6b5661e32538e064d2b34ecdbb51c329330abfd7bd,general_pipeline/results_external/credit_default__optimized__lightgbm.json,external_benchmark,credit_default,credit_default__optimized__lightgbm,lightgbm,lightgbm,lightgbm,external,optimized,completed,True,False,23,16000,4000,0.7973516155652892,0.5775367808545215,0.826,0.7049891540130152,0.3672316384180791,0.48291233283803864,1.16,1.196,0.5,2026-09-16 12:41:29,,,,False
b74987b8ccca35ea,c30ef8169f23f7b7f8c79589e36bf8444a2e2abcdf34d1b1e5b7120418fcb004,general_pipeline/results_external/credit_default__optimized__logistic_regression.json,external_benchmark,credit_default,credit_default__optimized__logistic_regression,logistic_regression,logistic_regression,logistic_regression,external,optimized,completed,True,False,23,16000,4000,0.7209373271304331,0.5094664365116707,0.81375,0.7272727272727273,0.25310734463276835,0.3755238893545683,0.856,0.862,0.5,2026-09-16 12:41:20,,,,False
e6f270e993bdf725,8449622ea44d1599bb50a95a1ac0c8936197d96c11354209e6b583fb0c205b19,general_pipeline/results_external/credit_default__optimized__random_forest.json,external_benchmark,credit_default,credit_default__optimized__random_forest,random_forest,random_forest,random_forest,external,optimized,completed,True,False,23,16000,4000,0.7961400549555188,0.5755465415765172,0.82325,0.6885593220338984,0.3672316384180791,0.47899778924097275,4.864,5.053,0.5,2026-09-16 12:41:25,,,,False
8f88fe8d8e697c17,410a2b73bb0965134a79b9341c2485b70810ffe8e569002e49c151818f1f1912,general_pipeline/results_external/credit_default__optimized__xgboost.json,external_benchmark,credit_default,credit_default__optimized__xgboost,xgboost,xgboost,xgboost,external,optimized,completed,True,False,23,16000,4000,0.7879039820079622,0.5652215500879989,0.82825,0.7028688524590164,0.38757062146892657,0.4996358339402768,1.559,1.605,0.5,2026-09-16 12:41:30,,,,False
8d865e282c35a617,13f56421c033803821c02bfe77e306938a1b7c68e76e7dcb2f61242c66f9e4d3,external_projects/credit_default_exp/results/ladder/01_safe_baseline_logistic.json,external_playbook,credit_default,1,baseline_logistic,logistic_regression,logistic_regression,safe,none,completed,True,False,23,16000,4000,0.7209315232472727,0.5094117215095113,0.81375,0.7272727272727273,0.25310734463276835,0.3755238893545683,0.06,0.068,0.5,2026-09-16 13:48:00,,Floor: logistic regression on raw features.,,False
ea91a7a09207cf78,92f8f1a2fb406dc1f45f71665cb2375d1d0b3e9df59cea2538eb2aeb13d621e9,external_projects/credit_default_exp/results/ladder/10_safe_hist_gradient_boosting.json,external_playbook,credit_default,10,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,safe,none,completed,True,False,59,16000,4000,0.7973293068893906,0.5712518363952476,0.827,0.7075268817204301,0.37175141242937854,0.4874074074074074,0.66,0.69,0.5,2026-09-16 13:50:40,,Sklearn HistGB on full FE (HyperAck exp 10).,,False
348be926f71c5982,9f53e1328252c4b9ac73e06ef3d5fde108999298a7312b0cac2a005bf1ae025e,external_projects/credit_default_exp/results/ladder/11_safe_extra_trees_strong.json,external_playbook,credit_default,11,extra_trees_strong,extra_trees,extra_trees,safe,hand_tuned,completed,True,False,59,16000,4000,0.7956942441802469,0.5679586738388452,0.82425,0.6961206896551724,0.3649717514124294,0.4788732394366197,5.679,5.881,0.5,2026-09-16 13:50:52,,"Strong ExtraTrees (n=600, depth=14) on full FE.",,False
065726dd3baaf4c5,ac92645345722ad385928cdd582d8a9173f9e7e37480593a1acda46cefee8226,external_projects/credit_default_exp/results/ladder/12_safe_calibrated_lgbm_threshold.json,external_playbook,credit_default,12,calibrated_lgbm_threshold,lightgbm,lightgbm,safe,isotonic_calibration,completed,True,False,59,16000,4000,0.792890243128293,0.5635309798109612,0.824,0.6971677559912854,0.3615819209039548,0.47619047619047616,34.484,34.73,0.5,2026-09-16 13:51:31,,Isotonic-calibrated LightGBM; threshold kept at 0.5 for ranking metrics.,,False
903c82449ddeae5c,5434593cc7ed98a7c9396aead6488182ac96fae897e13fb542448177de5a206f,external_projects/credit_default_exp/results/ladder/13_safe_stacking_ensemble.json,external_playbook,credit_default,13,stacking_ensemble,stacking_ensemble,ensemble,safe,oof_stacking,completed,True,False,59,16000,4000,0.8004617714539634,0.5768943195652962,0.82575,0.7008547008547008,0.3706214689265537,0.48484848484848486,37.622,37.93,0.5,2026-09-16 13:52:14,,ET+LGBM+XGB stacked with logistic meta-learner (HyperAck exp 13).,,False
2e4fa372f839bc1d,dddb357aca71c19a35fd4dcd28ef3554d07134f03b0a7a05dd8cdad0234fe957,external_projects/credit_default_exp/results/ladder/14_safe_soft_vote_blend.json,external_playbook,credit_default,14,soft_vote_blend,soft_vote_blend,ensemble,safe,soft_probability_blend,completed,True,False,59,16000,4000,0.7996397965013466,0.5763847146112925,0.82675,0.7068965517241379,0.3706214689265537,0.48628613787991104,10.181,10.658,0.5,2026-09-16 13:52:31,,Soft-vote blend ET+LGBM+XGB (HyperAck exp 15 / optimized safe champion style).,,False
6021a70f1ee8fdee,c28df37a6aa9bf2e951e579bc6449ceec2a7083af874b64e439377e6ba854d6e,external_projects/credit_default_exp/results/ladder/15_safe_leakage_honesty_check.json,external_playbook,credit_default,15,leakage_honesty_check,lightgbm,lightgbm,safe,none,completed,True,False,59,16000,4000,0.7996216593664699,0.5722338793279222,0.827,0.7084233261339092,0.3706214689265537,0.486646884272997,4.421,4.477,0.5,2026-09-16 13:52:42,,Honesty marker: LightGBM on full FE under this mode. Compare safe vs unsafe of this id to measure leakage cost.,,False
afe74ef5c94606a6,3e5364dfe0da941ae15f19989fb6489867e36d8c7ef003ddd7219466365e9d7f,external_projects/credit_default_exp/results/ladder/02_safe_baseline_lightgbm.json,external_playbook,credit_default,2,baseline_lightgbm,lightgbm,lightgbm,safe,none,completed,True,False,23,16000,4000,0.7866548775289968,0.5711654847955383,0.82425,0.6864754098360656,0.3785310734463277,0.4879825200291333,0.951,0.967,0.5,2026-09-16 13:48:02,,Strong GBDT baseline on raw features (HyperAck exp 02).,,False
c126e24df156b970,0cad53b14d849928ef4032185890be4d8c4466af1a97e405c3bd522cd5940ee0,external_projects/credit_default_exp/results/ladder/03_safe_fe_log_transforms.json,external_playbook,credit_default,3,fe_log_transforms,lightgbm,lightgbm,safe,none,completed,True,False,31,16000,4000,0.7866548775289968,0.5711654847955383,0.82425,0.6864754098360656,0.3785310734463277,0.4879825200291333,0.71,0.729,0.5,2026-09-16 13:48:04,,Add log1p transforms for skewed non-negative columns.,,False
93cf8e7a776fb556,2159ffc162fadc43d5e7d9784f5be856036a035ba65543152428bef00dd5ec6f,external_projects/credit_default_exp/results/ladder/04_safe_fe_ratios.json,external_playbook,credit_default,4,fe_ratios,lightgbm,lightgbm,safe,none,completed,True,False,46,16000,4000,0.7948294655893207,0.5740913354512,0.82725,0.7063829787234043,0.3751412429378531,0.4900369003690037,0.807,0.831,0.5,2026-09-16 13:48:07,,Add pairwise intensity ratios among high-variance features.,,False
4586e3abdbb21da8,616bf549171ccdf105fd8f6a1039a79ebffa092411dd9e2f47558b044bc5e080,external_projects/credit_default_exp/results/ladder/05_safe_fe_interactions.json,external_playbook,credit_default,5,fe_interactions,lightgbm,lightgbm,safe,none,completed,True,False,54,16000,4000,0.7899407822546273,0.5584935752968848,0.82675,0.7060085836909872,0.37175141242937854,0.48704663212435234,1.112,1.13,0.5,2026-09-16 13:48:10,,Multiplicative interactions among top-MI features.,,False
77cdabf99a59f9d6,792f292d8c1a3f1ac9e2c7661ede6937a198d2b1583c89e7b348ead7e07b6f9c,external_projects/credit_default_exp/results/ladder/06_safe_fe_full_clusters_bins.json,external_playbook,credit_default,6,fe_full_clusters_bins,lightgbm,lightgbm,safe,none,completed,True,False,59,16000,4000,0.7929560809278957,0.575652207658246,0.82275,0.6864406779661016,0.36610169491525424,0.47752394988946206,1.254,1.293,0.5,2026-09-16 13:48:16,,Full FE: logs+ratios+interactions+KMeans clusters+quantile bins (train-fit).,,False
450610cf37022536,6977624b500f19584e7dc95c90faecfa46d941f7f84a352e5e40c1a8761036a8,external_projects/credit_default_exp/results/ladder/07_safe_feature_selection_mi.json,external_playbook,credit_default,7,feature_selection_mi,lightgbm,lightgbm,safe,mutual_info_selection,completed,True,False,25,16000,4000,0.7880298537240071,0.5568249948552167,0.8225,0.6842105263157895,0.3672316384180791,0.47794117647058826,0.653,0.669,0.5,2026-09-16 13:48:22,,Keep top-MI subset of full FE matrix (HyperAck exp 07).,,False
f81ab6d1ed53215c,988522721c94fe2a9fa3b02dc264e4f65bf87a3304a6adba399c01ba7f8ad495,external_projects/credit_default_exp/results/ladder/08_safe_tuned_xgboost.json,external_playbook,credit_default,8,tuned_xgboost,xgboost,xgboost,safe,RandomizedSearchCV_roc_auc,completed,True,False,59,16000,4000,0.7987659493429824,0.5732154041293395,0.82625,0.7074235807860262,0.36610169491525424,0.4825018615040953,40.026,40.049,0.5,2026-09-16 13:49:07,,RandomizedSearchCV on XGBoost over full FE (HyperAck exp 08).,,False
811d85e618c28f10,3b14da1c480325a06e8ab5eeb5a9c3c88c9dfe8f48ff52975760a96934b7242d,external_projects/credit_default_exp/results/ladder/09_safe_tuned_lightgbm.json,external_playbook,credit_default,9,tuned_lightgbm,lightgbm,lightgbm,safe,RandomizedSearchCV_roc_auc,completed,True,False,59,16000,4000,0.7985495733239021,0.5717668793354178,0.82575,0.706140350877193,0.3638418079096045,0.4802386278896346,82.242,82.284,0.5,2026-09-16 13:50:35,,RandomizedSearchCV on LightGBM over full FE (HyperAck exp 09).,,False
c8380171d3201231,cb627b7c23d0c78ba0ae120c1792896688f2648a74fd04e920d1236dc43e33ed,external_projects/credit_default_exp/results/ladder/01_unsafe_baseline_logistic.json,external_playbook,credit_default,1,baseline_logistic,logistic_regression,logistic_regression,unsafe,none,completed,True,False,23,16000,4000,0.7209315232472727,0.5094117215095113,0.81375,0.7272727272727273,0.25310734463276835,0.3755238893545683,0.085,0.099,0.5,2026-09-16 13:52:43,,Floor: logistic regression on raw features.,,False
b754254b6b4145c4,8e91182af0d61fd09bafdf2100c47af1a874a1c7aa77f606fdad4678a2839e32,external_projects/credit_default_exp/results/ladder/10_unsafe_hist_gradient_boosting.json,external_playbook,credit_default,10,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,unsafe,none,completed,True,False,59,16000,4000,0.7973293068893906,0.5712518363952476,0.827,0.7075268817204301,0.37175141242937854,0.4874074074074074,0.498,0.517,0.5,2026-09-16 13:56:12,,Sklearn HistGB on full FE (HyperAck exp 10).,,False
0e99662dce352d98,85b2eafc89e374858ef0224fb952f63db73cb7a803a7f1d3a3cc85b31b48e351,external_projects/credit_default_exp/results/ladder/11_unsafe_extra_trees_strong.json,external_playbook,credit_default,11,extra_trees_strong,extra_trees,extra_trees,unsafe,hand_tuned,completed,True,False,59,16000,4000,0.7956942441802469,0.5679586738388452,0.82425,0.6961206896551724,0.3649717514124294,0.4788732394366197,1.908,2.053,0.5,2026-09-16 13:56:19,,"Strong ExtraTrees (n=600, depth=14) on full FE.",,False
2ce1e29fad826a34,0b476eaab7bbd6d44bbcde05aacf989a468b8512f6bea211c36dbf6c532a441a,external_projects/credit_default_exp/results/ladder/12_unsafe_calibrated_lgbm_threshold.json,external_playbook,credit_default,12,calibrated_lgbm_threshold,lightgbm,lightgbm,unsafe,isotonic_calibration,completed,True,False,59,16000,4000,0.792890243128293,0.5635309798109612,0.824,0.6971677559912854,0.3615819209039548,0.47619047619047616,10.016,10.158,0.5,2026-09-16 13:56:34,,Isotonic-calibrated LightGBM; threshold kept at 0.5 for ranking metrics.,,False
54685a73636ed906,a66230b62f6b7167f3354bd3530fd752ec53800769aaf4e029b25dc058bfce3d,external_projects/credit_default_exp/results/ladder/13_unsafe_stacking_ensemble.json,external_playbook,credit_default,13,stacking_ensemble,stacking_ensemble,ensemble,unsafe,oof_stacking,completed,True,False,59,16000,4000,0.8004617714539634,0.5768943195652962,0.82575,0.7008547008547008,0.3706214689265537,0.48484848484848486,64.386,64.712,0.5,2026-09-16 13:57:46,,ET+LGBM+XGB stacked with logistic meta-learner (HyperAck exp 13).,,False
f7470185a8ad9e17,ac5b46d088b2f07839545675aebd1bd0ea860a50f5651f79648f046b1b0de829,external_projects/credit_default_exp/results/ladder/14_unsafe_soft_vote_blend.json,external_playbook,credit_default,14,soft_vote_blend,soft_vote_blend,ensemble,unsafe,soft_probability_blend,completed,True,False,59,16000,4000,0.7996397965013466,0.5763847146112925,0.82675,0.7068965517241379,0.3706214689265537,0.48628613787991104,8.684,8.95,0.5,2026-09-16 13:58:00,,Soft-vote blend ET+LGBM+XGB (HyperAck exp 15 / optimized safe champion style).,,False
cd7e11247ef2a2e9,9a80340a137873bdc4961d67fa2ae6fd32384cbee9deb6f3511b69930585dc78,external_projects/credit_default_exp/results/ladder/15_unsafe_leakage_honesty_check.json,external_playbook,credit_default,15,leakage_honesty_check,lightgbm,lightgbm,unsafe,none,completed,True,False,59,16000,4000,0.7996216593664699,0.5722338793279222,0.827,0.7084233261339092,0.3706214689265537,0.486646884272997,4.058,4.145,0.5,2026-09-16 13:58:09,,Honesty marker: LightGBM on full FE under this mode. Compare safe vs unsafe of this id to measure leakage cost.,,False
4a2664a36503b65b,e8411f2f0812f2e84b949dbec243302727c7e902db6489faa46f342ac711ce76,external_projects/credit_default_exp/results/ladder/02_unsafe_baseline_lightgbm.json,external_playbook,credit_default,2,baseline_lightgbm,lightgbm,lightgbm,unsafe,none,completed,True,False,23,16000,4000,0.7866548775289968,0.5711654847955383,0.82425,0.6864754098360656,0.3785310734463277,0.4879825200291333,0.721,0.745,0.5,2026-09-16 13:52:45,,Strong GBDT baseline on raw features (HyperAck exp 02).,,False
9b98489236df08a5,5f31e5968ca5530ee46352f7ce318b5058ada02aa083aaea5d9d31122daa1868,external_projects/credit_default_exp/results/ladder/03_unsafe_fe_log_transforms.json,external_playbook,credit_default,3,fe_log_transforms,lightgbm,lightgbm,unsafe,none,completed,True,False,31,16000,4000,0.7866548775289968,0.5711654847955383,0.82425,0.6864754098360656,0.3785310734463277,0.4879825200291333,0.962,0.988,0.5,2026-09-16 13:52:48,,Add log1p transforms for skewed non-negative columns.,,False
4ef98d27cef632a3,dd9c515490bd0ad9cbaeb64acaee92ba8b47e7b2dcabd6910ea9f488cac42f93,external_projects/credit_default_exp/results/ladder/04_unsafe_fe_ratios.json,external_playbook,credit_default,4,fe_ratios,lightgbm,lightgbm,unsafe,none,completed,True,False,46,16000,4000,0.7948294655893207,0.5740913354512,0.82725,0.7063829787234043,0.3751412429378531,0.4900369003690037,0.987,1.008,0.5,2026-09-16 13:52:51,,Add pairwise intensity ratios among high-variance features.,,False
e79dcf452ddb3436,3073283691c79c6a4246f11b01bda63511e1d75f4ade7744c277f6bb6c94089f,external_projects/credit_default_exp/results/ladder/05_unsafe_fe_interactions.json,external_playbook,credit_default,5,fe_interactions,lightgbm,lightgbm,unsafe,none,completed,True,False,54,16000,4000,0.7899407822546273,0.5584935752968848,0.82675,0.7060085836909872,0.37175141242937854,0.48704663212435234,0.937,0.959,0.5,2026-09-16 13:52:55,,Multiplicative interactions among top-MI features.,,False
a00ef852cbaf4f37,5c0a701d4933ee65bc618435fa9344cc44059f771838606f0c2e84747bc7fe23,external_projects/credit_default_exp/results/ladder/06_unsafe_fe_full_clusters_bins.json,external_playbook,credit_default,6,fe_full_clusters_bins,lightgbm,lightgbm,unsafe,none,completed,True,False,59,16000,4000,0.7929560809278957,0.575652207658246,0.82275,0.6864406779661016,0.36610169491525424,0.47752394988946206,0.965,0.989,0.5,2026-09-16 13:53:01,,Full FE: logs+ratios+interactions+KMeans clusters+quantile bins (train-fit).,,False
6da4b8f5e675c673,b19eb991a33cab4077b7cc8687c5ca1896427626dfde4d9ebbe10e67e10d4714,external_projects/credit_default_exp/results/ladder/07_unsafe_feature_selection_mi.json,external_playbook,credit_default,7,feature_selection_mi,lightgbm,lightgbm,unsafe,mutual_info_selection,completed,True,False,25,16000,4000,0.7880298537240071,0.5568249948552167,0.8225,0.6842105263157895,0.3672316384180791,0.47794117647058826,0.708,0.727,0.5,2026-09-16 13:53:06,,Keep top-MI subset of full FE matrix (HyperAck exp 07).,,False
b0622cb46bd7d6cc,8969f8cc6c7fec31f5814377d6bffaa51028a7b539c348c228d332875d002b15,external_projects/credit_default_exp/results/ladder/08_unsafe_tuned_xgboost.json,external_playbook,credit_default,8,tuned_xgboost,xgboost,xgboost,unsafe,RandomizedSearchCV_roc_auc,completed,True,False,59,16000,4000,0.7987659493429824,0.5732154041293395,0.82625,0.7074235807860262,0.36610169491525424,0.4825018615040953,72.018,72.05,0.5,2026-09-16 13:54:23,,RandomizedSearchCV on XGBoost over full FE (HyperAck exp 08).,,False
591e5658cb49b874,b6011ab2a655bbbb3212e57c0e4c86f6857545986eda0f7cc03935f493d842e5,external_projects/credit_default_exp/results/ladder/09_unsafe_tuned_lightgbm.json,external_playbook,credit_default,9,tuned_lightgbm,lightgbm,lightgbm,unsafe,RandomizedSearchCV_roc_auc,completed,True,False,59,16000,4000,0.7985495733239021,0.5717668793354178,0.82575,0.706140350877193,0.3638418079096045,0.4802386278896346,97.233,97.282,0.5,2026-09-16 13:56:06,,RandomizedSearchCV on LightGBM over full FE (HyperAck exp 09).,,False
bdb8ce41dc7a27e6,a0ecf11d4c33e1830f3303a8decd041f230d73ec134d02e7ad07fcb73cfb5ca8,general_pipeline/results_external/german_credit__baseline__catboost.json,external_benchmark,german_credit,german_credit__baseline__catboost,catboost,catboost,catboost,external,baseline,completed,True,False,20,800,200,0.8098809523809524,0.6700070483119145,0.775,0.6666666666666666,0.5,0.5714285714285714,0.238,0.242,0.5,2026-09-16 12:41:36,,,,False
daa69e794b3edb90,397c5fbe612ae461b679fa6a7da701c0da51336f555b15d740e8d2c0830e98aa,general_pipeline/results_external/german_credit__baseline__extra_trees.json,external_benchmark,german_credit,german_credit__baseline__extra_trees,extra_trees,extra_trees,extra_trees,external,baseline,completed,True,False,20,800,200,0.7876190476190476,0.6352091698516046,0.78,0.7222222222222222,0.43333333333333335,0.5416666666666666,0.167,0.197,0.5,2026-09-16 12:41:36,,,,False
19f6c48230a82236,825016571a6a1aee4b3494a72a94bd1b19e2f909ae5bf917e8c486c88f35e84b,general_pipeline/results_external/german_credit__baseline__hist_gradient_boosting.json,external_benchmark,german_credit,german_credit__baseline__hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,external,baseline,completed,True,False,20,800,200,0.7636904761904761,0.605419612826037,0.765,0.6382978723404256,0.5,0.5607476635514018,0.092,0.098,0.5,2026-09-16 12:41:36,,,,False
53e6698df6198b9e,b12cd2fb5af3bf6f138df845a805d3cd65055f38251027d7f5b775281fb741b2,general_pipeline/results_external/german_credit__baseline__lightgbm.json,external_benchmark,german_credit,german_credit__baseline__lightgbm,lightgbm,lightgbm,lightgbm,external,baseline,completed,True,False,20,800,200,0.7827380952380952,0.6472192280923542,0.76,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.343,0.348,0.5,2026-09-16 12:41:36,,,,False
230679eef27f8442,a048259044c7b3ed7997a7b0d7baec580475a6d79264bb6b66ca9acfa6e6240d,general_pipeline/results_external/german_credit__baseline__logistic_regression.json,external_benchmark,german_credit,german_credit__baseline__logistic_regression,logistic_regression,logistic_regression,logistic_regression,external,baseline,completed,True,False,20,800,200,0.7747619047619048,0.612373075413072,0.745,0.6153846153846154,0.4,0.48484848484848486,0.068,0.072,0.5,2026-09-16 12:41:35,,,,False
02bc4556e60f3725,f9ca62a28d8da8d9bbdfedb35aa2c973e7e6e66f420a2edebd959ff4738eeae2,general_pipeline/results_external/german_credit__baseline__random_forest.json,external_benchmark,german_credit,german_credit__baseline__random_forest,random_forest,random_forest,random_forest,external,baseline,completed,True,False,20,800,200,0.8020238095238095,0.6649872725700078,0.785,0.7428571428571429,0.43333333333333335,0.5473684210526316,0.268,0.298,0.5,2026-09-16 12:41:35,,,,False
1e168fe13640f2bd,9c54d6e5a21ac0b8b19331c365850013a956ecdd613528412bffc130fb7920fa,general_pipeline/results_external/german_credit__baseline__xgboost.json,external_benchmark,german_credit,german_credit__baseline__xgboost,xgboost,xgboost,xgboost,external,baseline,completed,True,False,20,800,200,0.7761904761904762,0.6430850168405913,0.77,0.64,0.5333333333333333,0.5818181818181818,0.021,0.025,0.5,2026-09-16 12:41:36,,,,False
a869da756586eecc,6bafe32f1227dda893faa1e14781b2508665e24bdf1323df33f483c1bfd88297,general_pipeline/results_external/german_credit__optimized__catboost.json,external_benchmark,german_credit,german_credit__optimized__catboost,catboost,catboost,catboost,external,optimized,completed,True,False,20,800,200,0.8111904761904762,0.6845159675297261,0.79,0.7045454545454546,0.5166666666666667,0.5961538461538461,0.585,0.59,0.5,2026-09-16 12:41:40,,,,False
adb8cc6c3cbd6e1f,752d7ce4395f341952a7e15c66c2b11d09f4c06c483a332c83a2c93f1ac3b933,general_pipeline/results_external/german_credit__optimized__extra_trees.json,external_benchmark,german_credit,german_credit__optimized__extra_trees,extra_trees,extra_trees,extra_trees,external,optimized,completed,True,False,20,800,200,0.7928571428571429,0.6527604902530167,0.735,0.6296296296296297,0.2833333333333333,0.39080459770114945,0.746,0.923,0.5,2026-09-16 12:41:38,,,,False
c1659a7c847273bf,ee596d9def2c64105867836615ec2f022e6ff0e77e6cded965233b797f6dd3b6,general_pipeline/results_external/german_credit__optimized__hist_gradient_boosting.json,external_benchmark,german_credit,german_credit__optimized__hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,external,optimized,completed,True,False,20,800,200,0.7533333333333333,0.5946805073520056,0.755,0.6222222222222222,0.4666666666666667,0.5333333333333333,0.899,0.928,0.5,2026-09-16 12:41:39,,,,False
e4b6d7ef05cbbb57,b54ed8f52c573a2296810fcf447e4b8887f0a4d7de9b53ba0d42e8226caa1d1f,general_pipeline/results_external/german_credit__optimized__lightgbm.json,external_benchmark,german_credit,german_credit__optimized__lightgbm,lightgbm,lightgbm,lightgbm,external,optimized,completed,True,False,20,800,200,0.7797619047619048,0.6517661841705398,0.765,0.6444444444444445,0.48333333333333334,0.5523809523809524,0.393,0.399,0.5,2026-09-16 12:41:39,,,,False
86238a0704dd8c6f,ac8da7b653df61821d25bead974ef6d14a6bd408519651d77b9194622307c6b4,general_pipeline/results_external/german_credit__optimized__logistic_regression.json,external_benchmark,german_credit,german_credit__optimized__logistic_regression,logistic_regression,logistic_regression,logistic_regression,external,optimized,completed,True,False,20,800,200,0.7746428571428572,0.6123413293813259,0.745,0.6153846153846154,0.4,0.48484848484848486,0.005,0.008,0.5,2026-09-16 12:41:36,,,,False
